Reposo,Esfuerzo,Meditacion,Abriendo Cerrando ojos Cerebro,Abriendo Cerrando ojos  Corazon,AYB Cerebro,AYB Corazon ,Meditando Cerebro,Meditando Corazon,MeditandoSeg
-0.166060512,-0.115128348,0.008223379,-0.028065788,-0.048992939,0.009496683,-0.039444442,-0.029339092,-0.019710882,-0.019789311
-0.153327471,-0.089662266,0.015863203,-0.017879355,-0.050266072,0.015226551,-0.031805645,-0.008329575,-0.022893714,-0.012149487
-0.166060512,-0.083295745,0.015226551,-0.016606051,-0.047719806,0.016499855,-0.033078778,-0.005782966,-0.022257148,-0.009602879
-0.159693991,-0.051463143,0.014589899,-0.011512835,-0.048356372,0.018409811,-0.031805645,0.00249351,-0.027349679,-0.005146314
-0.153327471,-0.032363582,0.015226551,-0.014059443,-0.052812338,0.006950075,-0.031169078,-0.006419618,-0.028622812,-0.010239531
-0.153327471,-0.0068975,0.017136507,-0.014696095,-0.045810107,0.007586727,-0.034988477,-5.31E-05,-0.02543998,0.001220206
-0.153327471,-0.025997061,0.015863203,-0.019152659,-0.050266072,0.015863203,-0.029259379,-5.31E-05,-0.022893714,-0.005146314
-0.166060512,-0.025997061,0.009496683,-0.012149487,-0.04517354,0.012043291,-0.030532512,-0.003236358,-0.022257148,0.000583554
-0.14696095,-0.000530979,0.008860031,-0.010239531,-0.04517354,0.011406639,-0.032442211,0.007586727,-0.021620581,0.000583554
-0.14696095,-0.000530979,0.006950075,-0.021699268,-0.050266072,0.013953247,-0.033078778,0.016499855,-0.022257148,0.009496683
-0.153327471,-0.025997061,0.011406639,-0.015332747,-0.040717575,0.012679943,-0.027986246,0.003766814,-0.022893714,0.012043291
-0.14059443,-0.025997061,0.007586727,-0.021062615,-0.046446673,0.017773159,-0.032442211,-0.001963054,-0.024166847,0.008860031
-0.153327471,0.044034664,0.008860031,-0.017242703,-0.042627274,0.013316595,-0.032442211,0.012679943,-0.022893714,-0.001326402
-0.166060512,0.056767705,0.005040118,-0.020425963,-0.035625043,0.014589899,-0.029895945,0.006950075,-0.023530281,-0.005146314
-0.159693991,0.082233787,-0.00068975,-0.021062615,-0.031805645,0.011406639,-0.026713113,0.012043291,-0.021620581,0.006950075
-0.14059443,0.107699869,-5.31E-05,-0.017879355,-0.030532512,0.020319768,-0.027986246,0.011406639,-0.019710882,0.006950075
-0.14696095,0.101333348,-0.001963054,-0.015969399,-0.032442211,0.015863203,-0.026713113,0.012679943,-0.019074316,0.009496683
-0.14696095,0.184098115,-0.005146314,-0.014059443,-0.032442211,0.014589899,-0.02543998,0.00249351,-0.020347448,0.005676771
-0.166060512,0.177731594,-0.005782966,-0.017242703,-0.031805645,0.012043291,-0.027986246,0.003130162,-0.021620581,0.003130162
-0.134227909,0.139532471,0.000583554,-0.010876183,-0.03435191,0.010769987,-0.02543998,-0.013422791,-0.024166847,0.010133335
-0.134227909,0.190464635,-0.007692922,0.001220206,-0.040717575,0.015863203,-0.026076547,0.003766814,-0.024803414,0.009496683
-0.121494868,0.171365074,0.008860031,-0.017242703,-0.034988477,0.013953247,-0.024166847,-0.008329575,-0.024166847,0.016499855
-0.153327471,0.171365074,0.005676771,-0.00705627,-0.035625043,0.006950075,-0.027349679,-5.31E-05,-0.022893714,0.012679943
-0.159693991,0.190464635,-0.003236358,-0.017879355,-0.033078778,0.013953247,-0.031805645,-0.005782966,-0.026076547,0.022229724
-0.153327471,0.177731594,-0.001326402,-0.005782966,-0.029259379,0.017136507,-0.027986246,0.00249351,-0.024803414,0.022866376
-0.134227909,0.184098115,-0.008329575,-0.007692922,-0.031169078,0.009496683,-0.027349679,-0.005146314,-0.024166847,0.009496683
-0.14696095,0.177731594,-0.007692922,-0.008329575,-0.029259379,0.015226551,-0.027986246,-0.00068975,-0.022257148,0.011406639
-0.127861389,0.171365074,0.004403466,-0.012149487,-0.031169078,0.009496683,-0.020984015,-0.005146314,-0.020984015,0.006950075
-0.121494868,0.145898992,0.006950075,-0.005782966,-0.03435191,0.011406639,-0.024803414,0.005040118,-0.020347448,0.013953247
-0.115128348,0.164998553,-0.005782966,-0.019789311,-0.028622812,0.00249351,-0.023530281,-0.011512835,-0.020347448,0.013953247
-0.127861389,0.094966828,0.006950075,-0.011512835,-0.033715344,0.005040118,-0.019710882,-0.015332747,-0.022893714,0.007586727
-0.102395307,0.088600307,0.009496683,-0.006419618,-0.028622812,-0.005146314,-0.020347448,-0.008966227,-0.024166847,0.012043291
-0.096028786,0.075867267,0.000583554,-0.015969399,-0.026713113,0.010133335,-0.021620581,-0.006419618,-0.022893714,-0.002599706
-0.096028786,0.056767705,0.006950075,-0.014059443,-0.02543998,0.008860031,-0.029895945,-0.015332747,-0.024803414,-0.00068975
-0.102395307,0.012202062,0.014589899,-0.005146314,-0.024803414,0.006950075,-0.026713113,-0.016606051,-0.024803414,-0.00705627
-0.108761827,-0.032363582,0.022866376,-0.003236358,-0.027349679,0.006950075,-0.027986246,-0.001963054,-0.022257148,-0.002599706
-0.089662266,-0.032363582,0.026049636,-0.00705627,-0.031169078,-0.00068975,-0.028622812,-0.005782966,-0.024803414,-0.006419618
-0.096028786,-0.025997061,0.012679943,0.001856858,-0.027986246,0.007586727,-0.027986246,-0.010239531,-0.02543998,-0.003236358
-0.108761827,-0.064196184,0.019046464,0.004403466,-0.036898176,0.014589899,-0.017164616,0.001856858,-0.029895945,0.000583554
-0.121494868,-0.096028786,0.02732294,-0.002599706,-0.033715344,0.003130162,-0.019074316,-0.021699268,-0.027986246,-0.001963054
-0.127861389,-0.096028786,0.018409811,0.005676771,-0.031169078,0.00249351,-0.024166847,-0.009602879,-0.02543998,-5.31E-05
-0.108761827,-0.14696095,0.025412984,0.005040118,-0.026076547,0.004403466,-0.027986246,-0.008966227,-0.022893714,-0.003236358
-0.127861389,-0.178793553,0.024776332,-0.002599706,-0.028622812,0.005040118,-0.026713113,-0.023609224,-0.020984015,-0.011512835
-0.102395307,-0.185160073,0.016499855,0.000583554,-0.026076547,-0.00705627,-0.021620581,-0.02551918,-0.012708651,-0.012786139
-0.115128348,-0.204259634,0.009496683,0.00249351,-0.022893714,-0.005782966,-0.018437749,-0.015332747,-0.017164616,-0.009602879
-0.089662266,-0.216992675,0.014589899,-0.005146314,-0.023530281,-0.00068975,-0.020984015,-0.015332747,-0.020984015,-0.024882528
-0.076929225,-0.261558319,0.013316595,-0.008966227,-0.02543998,0.004403466,-0.022893714,-0.015969399,-0.019710882,-0.010876183
-0.070562704,-0.242458757,0.006313423,-0.002599706,-0.031805645,0.007586727,-0.024803414,-0.016606051,-0.017164616,-0.012149487
-0.064196184,-0.229725716,0.028596244,-0.00068975,-0.026076547,0.008860031,-0.018437749,-0.012149487,-0.024166847,-0.019152659
-0.038730102,-0.261558319,0.001220206,-0.009602879,-0.029259379,0.015226551,-0.017801183,-0.011512835,-0.015891483,-0.015969399
-0.051463143,-0.229725716,0.010133335,-0.006419618,-0.026713113,0.016499855,-0.015891483,-0.003236358,-0.021620581,-0.010876183
-0.038730102,-0.191526594,0.013316595,-0.019789311,-0.032442211,0.013953247,-0.015254917,-0.010876183,-0.031169078,-0.008966227
-0.019630541,-0.197893114,0.013953247,-0.010876183,-0.026076547,0.017773159,-0.015254917,-0.013422791,-0.031169078,-0.011512835
-0.045096623,-0.229725716,0.020319768,-0.024245876,-0.023530281,0.027959592,-0.015254917,0.001220206,-0.031805645,-0.014696095
-0.032363582,-0.216992675,0.015863203,-0.018516007,-0.024803414,0.017136507,-0.015254917,-0.006419618,-0.027349679,-0.013422791
-0.038730102,-0.261558319,0.017136507,-0.010239531,-0.022893714,0.013316595,-0.017801183,-0.013422791,-0.022257148,-0.012149487
-0.038730102,-0.267924839,0.017773159,-0.014059443,-0.026076547,0.013316595,-0.017164616,-0.002599706,-0.024166847,-0.004509662
-0.025997061,-0.261558319,0.008860031,-0.011512835,-0.026076547,0.015863203,-0.015891483,-0.014696095,-0.026076547,-0.005146314
-0.032363582,-0.236092237,0.012679943,-0.00705627,-0.026713113,0.02732294,-0.017801183,-0.001326402,-0.02543998,-0.010876183
-0.032363582,-0.229725716,0.011406639,-0.001326402,-0.017801183,0.027959592,-0.015891483,0.006313423,-0.028622812,-0.005146314
-0.01326402,-0.223359196,0.007586727,-0.010876183,-0.020984015,0.022866376,-0.020347448,0.004403466,-0.02543998,-0.005146314
0.005835541,-0.236092237,0.003766814,-0.005782966,-0.018437749,0.019683116,-0.019710882,-0.004509662,-0.026076547,-0.007692922
-0.0068975,-0.216992675,0.005040118,-0.007692922,-0.02543998,0.018409811,-0.019710882,-0.00068975,-0.026076547,-0.00068975
-0.01326402,-0.229725716,0.005676771,-0.018516007,-0.020347448,0.031779504,-0.019074316,-0.008329575,-0.028622812,0.009496683
0.024935103,-0.236092237,0.005676771,-0.003236358,-0.027349679,0.025412984,-0.013345217,-0.009602879,-0.02543998,0.014589899
0.037668144,-0.287024401,0.007586727,-0.024245876,-0.022893714,0.025412984,-0.013345217,-0.015969399,-0.026076547,0.001220206
0.018568582,-0.293390921,-0.005146314,-0.001326402,-0.026076547,0.022229724,-0.010162385,-0.014696095,-0.027349679,-0.00068975
0.024935103,-0.261558319,0.012679943,-0.010876183,-0.026713113,0.02413968,-0.010798952,-0.009602879,-0.02543998,-5.31E-05
0.018568582,-0.229725716,0.000583554,-0.002599706,-0.026076547,0.021593072,-0.010162385,-0.011512835,-0.023530281,-0.001326402
0.031301623,-0.185160073,0.005040118,-0.007692922,-0.023530281,0.019683116,-0.015254917,-0.018516007,-0.027986246,0.00249351
0.012202062,-0.185160073,0.005040118,-0.006419618,-0.015254917,0.016499855,-0.009525819,-0.029339092,-0.022893714,0.005040118
0.044034664,-0.172427032,0.013953247,-0.017879355,-0.017801183,0.010133335,-0.006342987,-0.026792484,-0.023530281,0.008860031
0.024935103,-0.172427032,0.008223379,-0.020425963,-0.017801183,0.015863203,-0.012708651,-0.021062615,-0.024803414,-0.001326402
0.044034664,-0.14696095,0.010133335,-0.00705627,-0.019710882,0.014589899,-0.012072085,-0.026155832,-0.020347448,0.009496683
0.031301623,-0.14696095,0.015863203,-0.013422791,-0.019074316,0.015226551,-0.015254917,-0.021062615,-0.024166847,-0.00068975
0.031301623,-0.153327471,0.000583554,-0.011512835,-0.019074316,0.010133335,-0.013981784,-0.019152659,-0.022257148,-0.005782966
0.037668144,-0.153327471,0.009496683,-0.012149487,-0.019710882,0.017136507,-0.018437749,-0.023609224,-0.021620581,0.011406639
0.012202062,-0.14696095,0.010133335,-0.010239531,-0.018437749,0.007586727,-0.013345217,-0.020425963,-0.026713113,-0.001326402
0.018568582,-0.115128348,0.007586727,-0.005146314,-0.020984015,0.011406639,-0.015254917,-0.012149487,-0.020984015,0.015226551
0.024935103,-0.108761827,0.010769987,-0.002599706,-0.017801183,0.008860031,-0.01461835,-0.015969399,-0.024166847,0.008223379
0.018568582,-0.108761827,0.006950075,-0.017879355,-0.01652805,0.013953247,-0.011435518,-0.026155832,-0.026713113,0.006950075
-0.000530979,-0.102395307,0.024776332,-0.018516007,-0.019710882,0.016499855,-0.015254917,-0.013422791,-0.026713113,0.008860031
-0.0068975,-0.108761827,0.016499855,-0.020425963,-0.020984015,0.008223379,-0.013981784,-0.022972572,-0.02543998,0.016499855
-0.045096623,-0.121494868,0.02095642,-0.012149487,-0.021620581,0.008860031,-0.013981784,-0.00387301,-0.027349679,0.007586727
-0.045096623,-0.14059443,0.010769987,-0.019152659,-0.017801183,0.011406639,-0.012708651,-0.002599706,-0.02543998,-5.31E-05
-0.051463143,-0.159693991,0.023503028,-0.010876183,-0.017801183,0.008223379,-0.011435518,0.003766814,-0.023530281,0.004403466
-0.057829663,-0.159693991,0.020319768,-0.011512835,-0.01461835,0.012679943,-0.006342987,0.003130162,-0.026076547,-0.004509662
-0.076929225,-0.178793553,0.025412984,-0.011512835,-0.015891483,0.008860031,-0.00570642,-0.002599706,-0.024166847,0.000583554
-0.089662266,-0.166060512,0.016499855,-0.010876183,-0.01461835,0.006313423,-0.009525819,0.010769987,-0.022893714,-0.012149487
-0.102395307,-0.153327471,0.022229724,-0.014059443,-0.010798952,-5.31E-05,-0.008252686,0.013316595,-0.024166847,-0.010876183
-0.108761827,-0.159693991,0.025412984,-0.014696095,-0.013345217,-0.00387301,-0.010162385,0.015863203,-0.020347448,-0.005782966
-0.121494868,-0.185160073,0.026049636,-0.010239531,-0.011435518,0.00249351,-0.01652805,0.007586727,-0.020984015,-0.008329575
-0.14696095,-0.261558319,0.024776332,-0.007692922,-0.008889252,-0.001326402,-0.017801183,0.020319768,-0.011435518,-0.011512835
-0.159693991,-0.287024401,0.028596244,-0.007692922,-0.006979553,-0.011512835,-0.017801183,0.012679943,-0.00570642,-0.001326402
-0.178793553,-0.318857003,0.025412984,-0.014696095,-0.008889252,-0.015332747,-0.018437749,0.018409811,-0.006342987,-5.31E-05
-0.191526594,-0.306123962,0.038782677,-0.007692922,-0.006342987,-0.005146314,-0.023530281,0.017136507,-0.012708651,0.006950075
-0.191526594,-0.306123962,0.029869548,-0.015332747,-0.00570642,-0.005146314,-0.020347448,0.02095642,-0.020347448,-5.31E-05
-0.204259634,-0.318857003,0.02095642,-0.020425963,-0.005069854,-0.003236358,-0.022893714,0.025412984,-0.020347448,-0.00387301
-0.204259634,-0.299757442,0.015226551,-0.019789311,-0.007616119,-0.009602879,-0.017801183,0.025412984,-0.017801183,-0.00387301
-0.210626155,-0.299757442,0.009496683,-0.012786139,-0.008252686,-0.014059443,-0.02543998,0.02732294,-0.015891483,0.000583554
-0.229725716,-0.267924839,0.008860031,-0.020425963,-0.01461835,-0.011512835,-0.022257148,0.005676771,-0.015891483,-0.004509662
-0.242458757,-0.299757442,0.010133335,-0.013422791,-0.008252686,-0.015969399,-0.024166847,0.015863203,-0.017164616,-0.001963054
-0.248825278,-0.255191798,0.011406639,-0.001963054,-0.017164616,-0.005146314,-0.020347448,0.019046464,-0.01652805,0.010133335
-0.248825278,-0.27429136,0.010769987,-0.024245876,-0.012072085,-0.010239531,-0.023530281,0.006950075,-0.017164616,0.003766814
-0.267924839,-0.28065788,0.007586727,-0.011512835,-0.010798952,-5.31E-05,-0.023530281,0.013316595,-0.019710882,0.013316595
-0.242458757,-0.287024401,0.011406639,-0.012786139,-0.008889252,0.003766814,-0.022893714,0.015226551,-0.018437749,-0.004509662
-0.255191798,-0.267924839,0.008860031,-0.005146314,-0.010162385,-0.011512835,-0.026713113,0.011406639,-0.019074316,-0.002599706
-0.236092237,-0.261558319,0.006313423,-0.008329575,-0.008889252,-0.010239531,-0.026076547,0.022866376,-0.022893714,0.005040118
-0.27429136,-0.28065788,0.007586727,-0.012149487,-0.010798952,-0.012149487,-0.024166847,0.02732294,-0.015254917,0.004403466
-0.242458757,-0.229725716,0.010769987,-0.007692922,-0.009525819,-0.017879355,-0.030532512,0.026686288,-0.013345217,0.005040118
-0.255191798,-0.255191798,0.005676771,-0.012786139,-0.010162385,-0.010239531,-0.029259379,0.018409811,-0.011435518,-0.002599706
-0.261558319,-0.28065788,-0.001326402,-0.012786139,-0.007616119,-0.013422791,-0.031805645,0.007586727,-0.013345217,-0.004509662
-0.242458757,-0.28065788,-0.00068975,-0.019152659,-0.008889252,-0.006419618,-0.033078778,-0.010876183,-0.013345217,-0.005146314
-0.255191798,-0.318857003,0.005676771,-0.008329575,-0.006979553,-0.001963054,-0.033078778,-0.005782966,-0.021620581,-0.006419618
-0.236092237,-0.382522208,0.007586727,-0.004509662,-0.008252686,0.004403466,-0.032442211,0.012679943,-0.024803414,-0.010876183
-0.248825278,-0.388888728,0.00249351,-0.005782966,-0.012072085,0.001856858,-0.036898176,0.013953247,-0.024166847,-0.004509662
-0.27429136,-0.471653495,0.005040118,-0.001326402,-0.01461835,0.007586727,-0.033078778,0.017136507,-0.022893714,0.011406639
-0.261558319,-0.439820892,0.012043291,-0.008966227,-0.017801183,0.006313423,-0.035625043,0.003130162,-0.024803414,0.008223379
-0.236092237,-0.41435481,-0.00068975,0.008223379,-0.019710882,0.012679943,-0.033715344,0.007586727,-0.026713113,0.014589899
-0.248825278,-0.401621769,-0.001963054,-0.007692922,-0.019710882,0.012679943,-0.027986246,0.013953247,-0.022893714,0.015863203
-0.255191798,-0.357056126,-0.003236358,0.005040118,-0.024803414,0.005676771,-0.026713113,-0.003236358,-0.026076547,0.016499855
-0.255191798,-0.27429136,0.001220206,0.009496683,-0.021620581,0.008860031,-0.029895945,-0.00068975,-0.030532512,0.009496683
-0.236092237,-0.216992675,0.005676771,-0.00387301,-0.024803414,0.001856858,-0.034988477,-0.001326402,-0.026713113,0.009496683
-0.229725716,-0.076929225,0.009496683,-0.001963054,-0.026713113,0.010133335,-0.033715344,0.00249351,-0.024803414,0.012043291
-0.255191798,0.158632033,0.003766814,-0.009602879,-0.022893714,0.02095642,-0.036898176,-0.020425963,-0.024803414,0.010769987
-0.242458757,0.464225016,-0.00068975,-0.007692922,-0.021620581,0.017136507,-0.035625043,-0.013422791,-0.026076547,0.010769987
-0.223359196,0.591555425,0.005676771,-0.013422791,-0.027986246,0.017773159,-0.034988477,-0.013422791,-0.027986246,0.007586727
-0.236092237,0.706152794,0.003130162,-0.007692922,-0.030532512,0.006313423,-0.034988477,-0.007692922,-0.028622812,0.005676771
-0.229725716,0.750718437,0.005676771,-0.005146314,-0.029259379,0.014589899,-0.033715344,-0.010876183,-0.02543998,0.005040118
-0.223359196,0.419659372,0.009496683,-0.010876183,-0.031169078,0.009496683,-0.032442211,-0.003236358,-0.020347448,0.001856858
-0.216992675,-0.127861389,0.022229724,-0.017879355,-0.028622812,0.008860031,-0.030532512,-0.011512835,-0.017164616,0.000583554
-0.210626155,-0.516219138,0.008860031,-0.02551918,-0.031805645,0.011406639,-0.028622812,-0.005782966,-0.017801183,-0.005146314
-0.216992675,-0.637183027,0.028596244,-0.019152659,-0.027986246,0.012679943,-0.032442211,-0.006419618,-0.020347448,-5.31E-05
-0.229725716,-0.707214752,0.017773159,-0.026792484,-0.03626161,0.019046464,-0.033078778,0.005040118,-0.03626161,0.007586727
-0.223359196,-0.67538215,0.025412984,-0.021062615,-0.032442211,0.017136507,-0.027986246,0.005676771,-0.040081008,0.00249351
-0.204259634,-0.68174867,0.026686288,-0.016606051,-0.03626161,0.018409811,-0.031169078,-5.31E-05,-0.031169078,0.001856858
-0.178793553,-0.611716945,0.026049636,-0.018516007,-0.033078778,0.017136507,-0.030532512,0.004403466,-0.031169078,-0.00705627
-0.191526594,-0.611716945,0.026686288,-0.020425963,-0.037534743,0.008223379,-0.029895945,0.005040118,-0.026713113,-0.010876183
-0.191526594,-0.554418261,0.027959592,-0.022972572,-0.036898176,0.012043291,-0.030532512,-0.005782966,-0.020984015,-0.005782966
-0.172427032,-0.528952179,0.022229724,-0.010876183,-0.038807876,0.015226551,-0.030532512,0.006950075,-0.020984015,-0.003236358
-0.191526594,-0.528952179,0.015863203,-0.018516007,-0.031805645,0.029232896,-0.026713113,0.005040118,-0.024803414,-0.010239531
-0.178793553,-0.465286974,0.024776332,-0.011512835,-0.035625043,0.022866376,-0.029259379,0.008860031,-0.027986246,-0.004509662
-0.204259634,-0.420721331,0.034962765,-0.005146314,-0.038171309,0.011406639,-0.027986246,0.009496683,-0.030532512,-0.008329575
-0.185160073,-0.376155687,0.035599417,-0.00068975,-0.037534743,0.016499855,-0.027986246,0.015226551,-0.023530281,-0.002599706
-0.210626155,-0.318857003,0.016499855,-0.005146314,-0.038807876,0.020319768,-0.027986246,0.015226551,-0.019074316,-0.005146314
-0.191526594,-0.248825278,0.02413968,-0.002599706,-0.03626161,0.023503028,-0.031169078,0.012043291,-0.020347448,-0.005146314
-0.204259634,-0.216992675,0.017136507,-5.31E-05,-0.034988477,0.018409811,-0.031805645,0.004403466,-0.022893714,-0.014696095
-0.210626155,-0.204259634,0.019683116,0.003130162,-0.037534743,0.015226551,-0.028622812,0.005676771,-0.026076547,-0.007692922
-0.178793553,-0.204259634,0.016499855,0.007586727,-0.034988477,0.014589899,-0.026713113,0.003130162,-0.027349679,-0.014696095
-0.204259634,-0.185160073,0.025412984,-0.001963054,-0.035625043,0.012043291,-0.023530281,0.005676771,-0.026713113,-0.013422791
-0.14059443,-0.197893114,0.013953247,-0.001326402,-0.031805645,0.014589899,-0.027986246,-5.31E-05,-0.027349679,-0.030612396
-0.166060512,-0.197893114,-0.001326402,-0.00387301,-0.036898176,0.015863203,-0.026076547,0.00249351,-0.02543998,-0.021062615
-0.127861389,-0.204259634,0.003766814,-0.007692922,-0.034988477,0.006950075,-0.026713113,0.000583554,-0.02543998,-0.023609224
-0.14696095,-0.185160073,0.010769987,-0.010239531,-0.039444442,0.012043291,-0.027349679,0.003130162,-0.024803414,-0.020425963
-0.134227909,-0.14696095,0.005676771,-0.007692922,-0.033078778,0.015226551,-0.027349679,0.006950075,-0.021620581,-0.024882528
-0.089662266,-0.127861389,-0.002599706,-0.005782966,-0.039444442,0.020319768,-0.026076547,0.006313423,-0.030532512,-0.024245876
-0.089662266,-0.076929225,0.013953247,-0.00387301,-0.035625043,0.018409811,-0.029259379,0.006313423,-0.028622812,-0.024882528
-0.070562704,-0.108761827,0.007586727,0.001220206,-0.027986246,0.014589899,-0.02543998,-0.008966227,-0.02543998,-0.022972572
-0.070562704,-0.096028786,0.012043291,-0.010876183,-0.031805645,0.023503028,-0.027349679,-0.005146314,-0.021620581,-0.014696095
-0.096028786,-0.115128348,0.009496683,0.013953247,-0.027986246,0.02095642,-0.023530281,-0.013422791,-0.022893714,-0.015969399
-0.108761827,-0.102395307,0.009496683,0.003130162,-0.027986246,0.012043291,-0.022893714,-0.009602879,-0.024803414,-0.022972572
-0.127861389,-0.14059443,0.005676771,-0.010876183,-0.029259379,0.010769987,-0.024166847,-0.003236358,-0.027986246,-0.00387301
-0.121494868,-0.108761827,0.008860031,0.000583554,-0.027986246,0.012679943,-0.02543998,-5.31E-05,-0.032442211,-0.00705627
-0.108761827,-0.096028786,0.010133335,-0.00068975,-0.034988477,0.019046464,-0.022893714,-0.019152659,-0.030532512,-0.017879355
-0.134227909,-0.115128348,0.013953247,-0.003236358,-0.028622812,0.015226551,-0.022893714,-0.007692922,-0.038171309,-0.005146314
-0.102395307,-0.108761827,0.02095642,-0.001326402,-0.02543998,0.022866376,-0.02543998,-0.006419618,-0.04517354,-0.007692922
-0.102395307,-0.121494868,0.010133335,0.000583554,-0.027986246,0.023503028,-0.022257148,-0.00068975,-0.050902638,0.00249351
-0.096028786,-0.102395307,0.006313423,-0.011512835,-0.026076547,0.012043291,-0.023530281,-0.017879355,-0.05599517,-0.001326402
-0.108761827,-0.083295745,0.014589899,-0.009602879,-0.033715344,0.017136507,-0.020984015,-0.002599706,-0.061087701,0.009496683
-0.108761827,-0.057829663,0.017136507,0.003130162,-0.030532512,0.024776332,-0.024166847,-0.02551918,-0.045810107,0.008223379
-0.115128348,-0.01326402,0.010769987,-5.31E-05,-0.034988477,0.016499855,-0.021620581,-0.014696095,-0.015891483,0.012043291
-0.121494868,-0.019630541,0.003766814,0.003766814,-0.031805645,0.013316595,-0.026076547,-0.002599706,0.020392804,0.009496683
-0.153327471,-0.032363582,-0.001963054,-0.003236358,-0.031805645,0.017773159,-0.02543998,-0.011512835,0.063042757,0.012043291
-0.191526594,-0.051463143,-0.005782966,-0.006419618,-0.027986246,0.015863203,-0.019710882,0.001856858,0.11269494,0.010769987
-0.216992675,-0.051463143,0.001856858,-0.010876183,-0.026713113,0.020319768,-0.024166847,0.001220206,0.152798626,0.001856858
-0.210626155,-0.025997061,0.005040118,-0.016606051,-0.029895945,0.0305062,-0.024803414,-0.013422791,0.182080683,-0.00068975
-0.197893114,0.012202062,-0.00387301,-0.00387301,-0.030532512,0.02732294,-0.021620581,-0.009602879,0.194175446,0.006313423
-0.216992675,-0.01326402,0.001220206,-0.010876183,-0.030532512,0.032416157,-0.020347448,-0.010876183,0.206270208,0.001220206
-0.204259634,0.031301623,-0.004509662,-0.006419618,-0.030532512,0.028596244,-0.024166847,-0.00387301,0.197994845,0.008223379
-0.216992675,-0.000530979,-0.003236358,-0.001326402,-0.026076547,0.029869548,-0.022893714,-0.004509662,0.18080755,0.000583554
-0.236092237,-0.01326402,-0.00705627,-0.002599706,-0.026713113,0.022229724,-0.029259379,-0.002599706,0.14134043,-0.001326402
-0.236092237,0.018568582,-0.008966227,-0.012786139,-0.020984015,0.019683116,-0.02543998,-5.31E-05,0.109512108,0.010133335
-0.236092237,0.024935103,-0.008966227,-0.010876183,-0.026076547,0.025412984,-0.022893714,-0.002599706,0.08404945,0.004403466
-0.248825278,0.037668144,0.004403466,0.005040118,-0.024166847,0.020319768,-0.015254917,-0.00705627,0.045218896,0.008223379
-0.236092237,0.031301623,0.005676771,0.006313423,-0.030532512,0.011406639,-0.015254917,-5.31E-05,0.007024909,0.00249351
-0.216992675,0.050401185,-0.014059443,0.005676771,-0.027986246,0.009496683,-0.015254917,-0.005782966,-0.022257148,0.009496683
-0.210626155,0.088600307,-0.015969399,-0.008966227,-0.024803414,0.022229724,-0.017164616,-0.007692922,-0.048356372,0.010133335
-0.236092237,0.107699869,-0.00387301,0.004403466,-0.026076547,0.009496683,-0.021620581,-0.00387301,-0.050902638,0.013953247
-0.242458757,0.12043291,0.001220206,-0.006419618,-0.022257148,0.015863203,-0.026713113,-0.005782966,-0.054722037,0.008223379
-0.216992675,0.12043291,-0.010876183,-0.002599706,-0.022893714,0.00249351,-0.024803414,-0.001963054,-0.064270534,0.013316595
-0.229725716,0.145898992,-0.007692922,-0.013422791,-0.02543998,0.006313423,-0.029259379,-0.012786139,-0.063633967,0.005040118
-0.236092237,0.171365074,-0.00387301,-0.010239531,-0.024803414,0.006313423,-0.024166847,0.003766814,-0.065543667,0.005040118
-0.248825278,0.215930717,-0.018516007,-0.00705627,-0.023530281,0.013953247,-0.028622812,-0.003236358,-0.066180233,0.004403466
-0.255191798,0.203197676,0.006950075,-0.006419618,-0.029259379,0.017136507,-0.027986246,0.00249351,-0.067453366,-0.005146314
-0.248825278,0.203197676,0.001220206,0.001220206,-0.026713113,0.012043291,-0.023530281,0.00249351,-0.061724268,-0.009602879
-0.267924839,0.196831156,-5.31E-05,0.000583554,-0.029259379,0.010769987,-0.021620581,0.006950075,-0.05599517,-0.008966227
-0.236092237,0.215930717,0.012679943,0.000583554,-0.02543998,0.024776332,-0.017801183,-0.001326402,-0.066180233,0.001856858
-0.236092237,0.215930717,0.009496683,-0.004509662,-0.027986246,0.006950075,-0.020347448,0.003766814,-0.068726499,0.00249351
-0.229725716,0.26049636,0.012043291,-0.007692922,-0.022257148,0.013316595,-0.024166847,-0.002599706,-0.069363065,0.001856858
-0.248825278,0.203197676,0.016499855,-0.00387301,-0.029259379,0.008223379,-0.021620581,0.010133335,-0.07381903,-0.005782966
-0.229725716,0.203197676,0.015226551,-0.006419618,-0.020984015,0.019683116,-0.020984015,0.004403466,-0.068726499,-0.019789311
-0.223359196,0.209564197,0.013953247,-0.007692922,-0.020347448,0.027959592,-0.02543998,0.017773159,-0.066180233,-0.007692922
-0.223359196,0.152265512,0.015226551,-0.004509662,-0.027349679,0.015863203,-0.020984015,0.012679943,-0.062997401,-0.006419618
-0.223359196,0.12679943,0.015863203,0.001856858,-0.022257148,0.015863203,-0.02543998,0.015863203,-0.062360834,-0.016606051
-0.229725716,0.145898992,0.012679943,-0.008966227,-0.022893714,0.017136507,-0.020984015,0.02095642,-0.065543667,-0.012786139
-0.216992675,0.094966828,0.013316595,-0.015332747,-0.020347448,0.008860031,-0.018437749,0.020319768,-0.062997401,-0.007692922
-0.216992675,0.037668144,0.012679943,-0.003236358,-0.020347448,0.015226551,-0.017801183,0.017136507,-0.059178002,-0.010876183
